region_id,timestamp,energy_consumption,building_type,population_density,historical_peak
R2,2025-11-01 11:00:00,189.58400191859744,Commercial,7086,450
R3,2025-11-01 11:00:00,276.8292250949617,Residential,7624,400
R4,2025-11-01 11:00:00,197.74400547567896,Residential,4746,440
R1,2025-11-01 12:00:00,268.8024681263001,Residential,6781,300
R2,2025-11-01 12:00:00,314.6696922490148,Commercial,7086,450
R3,2025-11-01 12:00:00,173.25077988066357,Residential,7624,400
R4,2025-11-01 12:00:00,125.89323369556915,Residential,4746,440
R1,2025-11-01 13:00:00,303.0840480655012,Residential,6781,300
R2,2025-11-01 13:00:00,364.2816414002413,Commercial,7086,450
R3,2025-11-01 13:00:00,368.3500894943217,Residential,7624,400
R4,2025-11-01 13:00:00,92.02935191127551,Residential,4746,440
R1,2025-11-01 14:00:00,278.12886474193397,Residential,6781,300
R2,2025-11-01 14:00:00,334.94888448297695,Commercial,7086,450
R3,2025-11-01 14:00:00,257.8767404759179,Residential,7624,400
R4,2025-11-01 14:00:00,340.2046942410052,Residential,4746,440
R1,2025-11-01 15:00:00,262.8836665983264,Residential,6781,300
R2,2025-11-01 15:00:00,107.96783248902372,Commercial,7086,450
R3,2025-11-01 15:00:00,170.31991677072443,Residential,7624,400
R4,2025-11-01 15:00:00,167.74795403485794,Residential,4746,440
R1,2025-11-01 16:00:00,265.21420223573557,Residential,6781,300
R2,2025-11-01 16:00:00,316.7383605999628,Commercial,7086,450
R3,2025-11-01 16:00:00,297.3573965477719,Residential,7624,400
R4,2025-11-01 16:00:00,369.1955360041957,Residential,4746,440
R1,2025-11-01 17:00:00,388.37693750057286,Residential,6781,300
R2,2025-11-01 17:00:00,163.03337243755792,Commercial,7086,450
R3,2025-11-01 17:00:00,152.8443363912014,Residential,7624,400
R4,2025-11-01 17:00:00,97.66497865687268,Residential,4746,440
R1,2025-11-01 18:00:00,165.15651258763302,Residential,6781,300
R2,2025-11-01 18:00:00,340.26998084650666,Commercial,7086,450
R3,2025-11-01 18:00:00,281.8451439241115,Residential,7624,400
R4,2025-11-01 18:00:00,376.94556778448026,Residential,4746,440
R1,2025-11-01 19:00:00,309.2476796738953,Residential,6781,300
R2,2025-11-01 19:00:00,266.16901886761445,Commercial,7086,450
R3,2025-11-01 19:00:00,175.22185859372354,Residential,7624,400
R4,2025-11-01 19:00:00,82.90414546460482,Residential,4746,440
R1,2025-11-01 20:00:00,333.89256081832514,Residential,6781,300
R2,2025-11-01 20:00:00,189.62987263809836,Commercial,7086,450
R3,2025-11-01 20:00:00,133.48735734732992,Residential,7624,400
R4,2025-11-01 20:00:00,190.12096653234443,Residential,4746,440
R1,2025-11-01 21:00:00,126.8118594283651,Residential,6781,300
R2,2025-11-01 21:00:00,312.6111636204695,Commercial,7086,450
R3,2025-11-01 21:00:00,114.26054329727887,Residential,7624,400
R4,2025-11-01 21:00:00,279.8080066635547,Residential,4746,440
R1,2025-11-01 22:00:00,305.0245311868988,Residential,6781,300
R2,2025-11-01 22:00:00,151.1789314035097,Commercial,7086,450
R3,2025-11-01 22:00:00,104.93072853022096,Residential,7624,400
R4,2025-11-01 22:00:00,244.72496503697909,Residential,4746,440
R1,2025-11-01 23:00:00,201.7888978017439,Residential,6781,300
R2,2025-11-01 23:00:00,344.11227119170275,Commercial,7086,450
R3,2025-11-01 23:00:00,179.8597266247727,Residential,7624,400
R4,2025-11-01 23:00:00,93.63172982816334,Residential,4746,440
R1,2025-11-02 00:00:00,283.33910980431654,Residential,6781,300
R2,2025-11-02 00:00:00,198.36795849641928,Commercial,7086,450
R3,2025-11-02 00:00:00,213.20602678464851,Residential,7624,400
R4,2025-11-02 00:00:00,97.27810050017663,Residential,4746,440
R1,2025-11-02 01:00:00,136.5791926165162,Residential,6781,300
R2,2025-11-02 01:00:00,214.73491088719965,Commercial,7086,450
R3,2025-11-02 01:00:00,232.5132217333014,Residential,7624,400
R4,2025-11-02 01:00:00,114.40586340307323,Residential,4746,440
R1,2025-11-02 02:00:00,279.7638153550158,Residential,6781,300
R2,2025-11-02 02:00:00,317.6631187980639,Commercial,7086,450
R3,2025-11-02 02:00:00,92.46303273820423,Residential,7624,400
R4,2025-11-02 02:00:00,159.45231894581863,Residential,4746,440
R1,2025-11-02 03:00:00,372.8035374877053,Residential,6781,300
R2,2025-11-02 03:00:00,351.4858165031689,Commercial,7086,450
R3,2025-11-02 03:00:00,366.7401545262623,Residential,7624,400
R4,2025-11-02 03:00:00,348.42053828637927,Residential,4746,440
R1,2025-11-02 04:00:00,345.8471416817979,Residential,6781,300
R2,2025-11-02 04:00:00,380.44298822841705,Commercial,7086,450
R3,2025-11-02 04:00:00,292.2655468028437,Residential,7624,400
R4,2025-11-02 04:00:00,213.04822103544907,Residential,4746,440
R1,2025-11-02 05:00:00,381.790396578991,Residential,6781,300
R2,2025-11-02 05:00:00,372.611463229001,Commercial,7086,450
R3,2025-11-02 05:00:00,179.76822081151937,Residential,7624,400
R4,2025-11-02 05:00:00,250.04159297158304,Residential,4746,440
R1,2025-11-02 06:00:00,110.06299348619258,Residential,6781,300
R2,2025-11-02 06:00:00,269.3409336164128,Commercial,7086,450
R3,2025-11-02 06:00:00,167.54066410900998,Residential,7624,400
R4,2025-11-02 06:00:00,153.1166650949805,Residential,4746,440
R1,2025-11-02 07:00:00,271.0178132745492,Residential,6781,300
R2,2025-11-02 07:00:00,153.45794580168675,Commercial,7086,450
R3,2025-11-02 07:00:00,269.4110952849733,Residential,7624,400
R4,2025-11-02 07:00:00,111.85665653521707,Residential,4746,440
R1,2025-11-02 08:00:00,115.03050433582078,Residential,6781,300
R2,2025-11-02 08:00:00,300.4713885034258,Commercial,7086,450
R3,2025-11-02 08:00:00,269.60402788943225,Residential,7624,400
R4,2025-11-02 08:00:00,246.35350746327657,Residential,4746,440
R1,2025-11-02 09:00:00,222.08391668985573,Residential,6781,300
R2,2025-11-02 09:00:00,390.258445136309,Commercial,7086,450
R3,2025-11-02 09:00:00,242.1439392373723,Residential,7624,400
R4,2025-11-02 09:00:00,190.72720593098364,Residential,4746,440
R1,2025-11-02 10:00:00,89.21203344092714,Residential,6781,300
R2,2025-11-02 10:00:00,230.74561394764342,Commercial,7086,450
R3,2025-11-02 10:00:00,273.96562774206075,Residential,7624,400
R4,2025-11-02 10:00:00,276.02010029828534,Residential,4746,440
R1,2025-11-02 11:00:00,384.4601954763166,Residential,6781,300
R2,2025-11-02 11:00:00,256.9992924180707,Commercial,7086,450
R3,2025-11-02 11:00:00,96.88165921484457,Residential,7624,400
R4,2025-11-02 11:00:00,325.02270795448413,Residential,4746,440
R1,2025-11-02 12:00:00,139.7186288284344,Residential,6781,300
R2,2025-11-02 12:00:00,321.66790106447564,Commercial,7086,450
R3,2025-11-02 12:00:00,343.5319434980252,Residential,7624,400
R4,2025-11-02 12:00:00,290.6657893854687,Residential,4746,440
R1,2025-11-02 13:00:00,170.0403027415985,Residential,6781,300
R2,2025-11-02 13:00:00,138.3419759239822,Commercial,7086,450
R3,2025-11-02 13:00:00,233.41500005906258,Residential,7624,400
R4,2025-11-02 13:00:00,267.82540259021,Residential,4746,440
R1,2025-11-02 14:00:00,120.12783927897257,Residential,6781,300
R2,2025-11-02 14:00:00,314.93977018736587,Commercial,7086,450
R3,2025-11-02 14:00:00,382.7613101873532,Residential,7624,400
R4,2025-11-02 14:00:00,340.2120532267117,Residential,4746,440
R1,2025-11-02 15:00:00,132.0295908540314,Residential,6781,300
R2,2025-11-02 15:00:00,314.8401181984696,Commercial,7086,450
R3,2025-11-02 15:00:00,164.68473885517395,Residential,7624,400
R4,2025-11-02 15:00:00,294.89640383446715,Residential,4746,440
R1,2025-11-02 16:00:00,255.41670746573692,Residential,6781,300
R2,2025-11-02 16:00:00,266.5113174982178,Commercial,7086,450
R3,2025-11-02 16:00:00,308.964527731272,Residential,7624,400
R4,2025-11-02 16:00:00,286.5506760148295,Residential,4746,440
R1,2025-11-02 17:00:00,202.22142331339217,Residential,6781,300
R2,2025-11-02 17:00:00,103.87785373722923,Commercial,7086,450
R3,2025-11-02 17:00:00,315.12464175066145,Residential,7624,400
R4,2025-11-02 17:00:00,167.4720187888377,Residential,4746,440
R1,2025-11-02 18:00:00,151.00102531298123,Residential,6781,300
R2,2025-11-02 18:00:00,232.92558788004732,Commercial,7086,450
R3,2025-11-02 18:00:00,165.07940973373465,Residential,7624,400
R4,2025-11-02 18:00:00,132.76725150079085,Residential,4746,440
R1,2025-11-02 19:00:00,302.9883975948677,Residential,6781,300
R2,2025-11-02 19:00:00,269.1473438082272,Commercial,7086,450
R3,2025-11-02 19:00:00,80.32456559048931,Residential,7624,400
R4,2025-11-02 19:00:00,397.0055661170608,Residential,4746,440
R1,2025-11-02 20:00:00,347.5459872052779,Residential,6781,300
R2,2025-11-02 20:00:00,139.22263662998853,Commercial,7086,450
R3,2025-11-02 20:00:00,283.5240791381017,Residential,7624,400
R4,2025-11-02 20:00:00,214.37815955471845,Residential,4746,440
R1,2025-11-02 21:00:00,114.80041333782012,Residential,6781,300
R2,2025-11-02 21:00:00,233.93471108647503,Commercial,7086,450
R3,2025-11-02 21:00:00,370.3004494334435,Residential,7624,400
R4,2025-11-02 21:00:00,361.87339990847903,Residential,4746,440
R1,2025-11-02 22:00:00,397.10940601109036,Residential,6781,300
R2,2025-11-02 22:00:00,262.2026494356532,Commercial,7086,450
R3,2025-11-02 22:00:00,231.22151262105692,Residential,7624,400
R4,2025-11-02 22:00:00,360.12044375736434,Residential,4746,440
R1,2025-11-02 23:00:00,251.7569191729292,Residential,6781,300
R2,2025-11-02 23:00:00,223.5455374429165,Commercial,7086,450
R3,2025-11-02 23:00:00,158.3080570733642,Residential,7624,400
R4,2025-11-02 23:00:00,233.57465390387287,Residential,4746,440
R1,2025-11-03 00:00:00,373.2679333313395,Residential,6781,300
R2,2025-11-03 00:00:00,285.6437043422411,Commercial,7086,450
R3,2025-11-03 00:00:00,269.8147639610177,Residential,7624,400
R4,2025-11-03 00:00:00,135.7741138444735,Residential,4746,440
R1,2025-11-03 01:00:00,192.1525836454194,Residential,6781,300
R2,2025-11-03 01:00:00,318.69216417286793,Commercial,7086,450
R3,2025-11-03 01:00:00,171.04208761076578,Residential,7624,400
R4,2025-11-03 01:00:00,348.5293591270204,Residential,4746,440
R1,2025-11-03 02:00:00,107.39421916141364,Residential,6781,300
R2,2025-11-03 02:00:00,248.51040758547435,Commercial,7086,450
R3,2025-11-03 02:00:00,167.51598711138337,Residential,7624,400
R4,2025-11-03 02:00:00,125.45310085711921,Residential,4746,440
R1,2025-11-03 03:00:00,179.10548500748516,Residential,6781,300
R2,2025-11-03 03:00:00,269.0626504964772,Commercial,7086,450
R3,2025-11-03 03:00:00,182.1049537431113,Residential,7624,400
R4,2025-11-03 03:00:00,83.01794531813186,Residential,4746,440
R1,2025-11-03 04:00:00,114.77896717824481,Residential,6781,300
R2,2025-11-03 04:00:00,381.5836789569357,Commercial,7086,450
R3,2025-11-03 04:00:00,311.06431789464557,Residential,7624,400
R4,2025-11-03 04:00:00,287.0095687016685,Residential,4746,440
R1,2025-11-03 05:00:00,168.20428387316892,Residential,6781,300
R2,2025-11-03 05:00:00,153.37268004556012,Commercial,7086,450
R3,2025-11-03 05:00:00,104.46706286629282,Residential,7624,400
R4,2025-11-03 05:00:00,195.52668404999463,Residential,4746,440
R1,2025-11-03 06:00:00,162.90638474741527,Residential,6781,300
R2,2025-11-03 06:00:00,91.9597907337863,Commercial,7086,450
R3,2025-11-03 06:00:00,337.47514068411465,Residential,7624,400
R4,2025-11-03 06:00:00,115.88666280721128,Residential,4746,440
R1,2025-11-03 07:00:00,125.62492005128718,Residential,6781,300
R2,2025-11-03 07:00:00,237.75951461093427,Commercial,7086,450
R3,2025-11-03 07:00:00,224.19883916144468,Residential,7624,400
R4,2025-11-03 07:00:00,137.76233335941754,Residential,4746,440
R1,2025-11-03 08:00:00,119.65706632041659,Residential,6781,300
R2,2025-11-03 08:00:00,313.80868519832563,Commercial,7086,450
R3,2025-11-03 08:00:00,310.08056380804334,Residential,7624,400
R4,2025-11-03 08:00:00,207.08999127542177,Residential,4746,440
R1,2025-11-03 09:00:00,200.3516837304336,Residential,6781,300
R2,2025-11-03 09:00:00,94.36297060507454,Commercial,7086,450
R3,2025-11-03 09:00:00,292.9106816763058,Residential,7624,400
R4,2025-11-03 09:00:00,356.73242754589205,Residential,4746,440
R1,2025-11-03 10:00:00,211.10598755170696,Residential,6781,300
R2,2025-11-03 10:00:00,216.3618580549033,Commercial,7086,450
R3,2025-11-03 10:00:00,175.31586123287246,Residential,7624,400
R4,2025-11-03 10:00:00,262.60250979893226,Residential,4746,440
R1,2025-11-03 11:00:00,355.94083775210476,Residential,6781,300
R2,2025-11-03 11:00:00,312.4436851117878,Commercial,7086,450
R3,2025-11-03 11:00:00,391.0499019432848,Residential,7624,400
R4,2025-11-03 11:00:00,360.8743427615844,Residential,4746,440
R1,2025-11-03 12:00:00,386.09440950751656,Residential,6781,300
R2,2025-11-03 12:00:00,123.43251752873297,Commercial,7086,450
R3,2025-11-03 12:00:00,155.207386777096,Residential,7624,400
R4,2025-11-03 12:00:00,293.0704743943929,Residential,4746,440
R1,2025-11-03 13:00:00,340.995288715635,Residential,6781,300
R2,2025-11-03 13:00:00,82.65684049473748,Commercial,7086,450
R3,2025-11-03 13:00:00,309.6701871339004,Residential,7624,400
R4,2025-11-03 13:00:00,96.10331765831866,Residential,4746,440
R1,2025-11-03 14:00:00,255.73952841979053,Residential,6781,300
R2,2025-11-03 14:00:00,279.74416524840126,Commercial,7086,450
R3,2025-11-03 14:00:00,344.35804802239477,Residential,7624,400
R4,2025-11-03 14:00:00,366.62630586550887,Residential,4746,440
R1,2025-11-03 15:00:00,259.11076868859607,Residential,6781,300
R2,2025-11-03 15:00:00,235.67570307955862,Commercial,7086,450
R3,2025-11-03 15:00:00,180.60222807199764,Residential,7624,400
R4,2025-11-03 15:00:00,215.7531445913571,Residential,4746,440
R1,2025-11-03 16:00:00,186.82354513051447,Residential,6781,300
R2,2025-11-03 16:00:00,119.35889001367298,Commercial,7086,450
R3,2025-11-03 16:00:00,113.40631247613892,Residential,7624,400
R4,2025-11-03 16:00:00,115.80424545125211,Residential,4746,440
R1,2025-11-03 17:00:00,210.28928232787678,Residential,6781,300
R2,2025-11-03 17:00:00,265.4329314790634,Commercial,7086,450
R3,2025-11-03 17:00:00,244.35604218147756,Residential,7624,400
R4,2025-11-03 17:00:00,203.782502375316,Residential,4746,440
R1,2025-11-03 18:00:00,185.89327941248766,Residential,6781,300
R2,2025-11-03 18:00:00,357.1768746950657,Commercial,7086,450
R3,2025-11-03 18:00:00,139.4371752991046,Residential,7624,400
R4,2025-11-03 18:00:00,242.65922581415435,Residential,4746,440
R1,2025-11-03 19:00:00,163.00557173876544,Residential,6781,300
R2,2025-11-03 19:00:00,187.08783763355171,Commercial,7086,450
R3,2025-11-03 19:00:00,337.530947925216,Residential,7624,400
R4,2025-11-03 19:00:00,171.29254649215568,Residential,4746,440
R1,2025-11-03 20:00:00,339.11269993160204,Residential,6781,300
R2,2025-11-03 20:00:00,180.22603035116953,Commercial,7086,450
R3,2025-11-03 20:00:00,170.28341945642813,Residential,7624,400
R4,2025-11-03 20:00:00,399.2636534020372,Residential,4746,440
R1,2025-11-03 21:00:00,142.44271832341238,Residential,6781,300
R2,2025-11-03 21:00:00,220.0261690409474,Commercial,7086,450
R3,2025-11-03 21:00:00,370.985628114958,Residential,7624,400
R4,2025-11-03 21:00:00,259.1473656816233,Residential,4746,440
R1,2025-11-03 22:00:00,101.4154867404244,Residential,6781,300
R2,2025-11-03 22:00:00,361.0516555891563,Commercial,7086,450
R3,2025-11-03 22:00:00,210.7215904696904,Residential,7624,400
R4,2025-11-03 22:00:00,158.0845103280122,Residential,4746,440
R1,2025-11-03 23:00:00,331.4490321984084,Residential,6781,300
R2,2025-11-03 23:00:00,278.79972932561657,Commercial,7086,450
R3,2025-11-03 23:00:00,128.56106919960254,Residential,7624,400
R4,2025-11-03 23:00:00,240.38762662592683,Residential,4746,440
R1,2025-11-04 00:00:00,377.91614370313124,Residential,6781,300
R2,2025-11-04 00:00:00,223.39562339957132,Commercial,7086,450
R3,2025-11-04 00:00:00,105.08052948517914,Residential,7624,400
R4,2025-11-04 00:00:00,289.53113800650993,Residential,4746,440
R1,2025-11-04 01:00:00,337.8419322977561,Residential,6781,300
R2,2025-11-04 01:00:00,363.7677454899154,Commercial,7086,450
R3,2025-11-04 01:00:00,322.14866756115237,Residential,7624,400
R4,2025-11-04 01:00:00,340.72116854020777,Residential,4746,440
R1,2025-11-04 02:00:00,236.29000317543972,Residential,6781,300
R2,2025-11-04 02:00:00,92.37876152026888,Commercial,7086,450
R3,2025-11-04 02:00:00,316.80076570364326,Residential,7624,400
R4,2025-11-04 02:00:00,362.50710318782313,Residential,4746,440
R1,2025-11-04 03:00:00,215.91922488816184,Residential,6781,300
R2,2025-11-04 03:00:00,187.2387016935116,Commercial,7086,450
R3,2025-11-04 03:00:00,126.49747288550067,Residential,7624,400
R4,2025-11-04 03:00:00,239.36834602348623,Residential,4746,440
R1,2025-11-04 04:00:00,131.918405389108,Residential,6781,300
R2,2025-11-04 04:00:00,351.4011410332286,Commercial,7086,450
R3,2025-11-04 04:00:00,88.78868926463419,Residential,7624,400
R4,2025-11-04 04:00:00,196.5661990827951,Residential,4746,440
R1,2025-11-04 05:00:00,318.12396399763975,Residential,6781,300
R2,2025-11-04 05:00:00,316.7941189562881,Commercial,7086,450
R3,2025-11-04 05:00:00,125.71635375106848,Residential,7624,400
R4,2025-11-04 05:00:00,226.51849007576348,Residential,4746,440
R1,2025-11-04 06:00:00,125.23515670614646,Residential,6781,300
R2,2025-11-04 06:00:00,335.61576405834023,Commercial,7086,450
R3,2025-11-04 06:00:00,362.99208818765186,Residential,7624,400
R4,2025-11-04 06:00:00,207.2727329376158,Residential,4746,440
R1,2025-11-04 07:00:00,229.32217631294924,Residential,6781,300
R2,2025-11-04 07:00:00,379.7098853572404,Commercial,7086,450
R3,2025-11-04 07:00:00,194.390092106904,Residential,7624,400
R4,2025-11-04 07:00:00,385.50937533316096,Residential,4746,440
R1,2025-11-04 08:00:00,342.1404067549866,Residential,6781,300
R2,2025-11-04 08:00:00,113.20753158742413,Commercial,7086,450
R3,2025-11-04 08:00:00,378.087430124752,Residential,7624,400
R4,2025-11-04 08:00:00,350.8477829303728,Residential,4746,440
R1,2025-11-04 09:00:00,325.0626943021862,Residential,6781,300
R2,2025-11-04 09:00:00,242.2084936060255,Commercial,7086,450
R3,2025-11-04 09:00:00,247.12389124997796,Residential,7624,400
R4,2025-11-04 09:00:00,352.412767662685,Residential,4746,440
R1,2025-11-04 10:00:00,210.5034538381508,Residential,6781,300
R2,2025-11-04 10:00:00,353.31889935568216,Commercial,7086,450
R3,2025-11-04 10:00:00,352.1500154062404,Residential,7624,400
R4,2025-11-04 10:00:00,399.905446077566,Residential,4746,440
R1,2025-11-04 11:00:00,142.3959298599953,Residential,6781,300
R2,2025-11-04 11:00:00,138.5061332290146,Commercial,7086,450
R3,2025-11-04 11:00:00,244.20548742227308,Residential,7624,400
R4,2025-11-04 11:00:00,87.80999622014974,Residential,4746,440
R1,2025-11-04 12:00:00,330.6469757954498,Residential,6781,300
R2,2025-11-04 12:00:00,191.94374567592894,Commercial,7086,450
R3,2025-11-04 12:00:00,85.24701805644483,Residential,7624,400
R4,2025-11-04 12:00:00,213.11191983771366,Residential,4746,440
R1,2025-11-04 13:00:00,369.43454670448614,Residential,6781,300
R2,2025-11-04 13:00:00,274.6636485074077,Commercial,7086,450
R3,2025-11-04 13:00:00,248.0155821379335,Residential,7624,400
R4,2025-11-04 13:00:00,189.69003112438034,Residential,4746,440
R1,2025-11-04 14:00:00,308.1476396347064,Residential,6781,300
R2,2025-11-04 14:00:00,380.3240513905441,Commercial,7086,450
R3,2025-11-04 14:00:00,191.4764218646099,Residential,7624,400
R4,2025-11-04 14:00:00,296.98610927411653,Residential,4746,440
R1,2025-11-04 15:00:00,231.03060950541104,Residential,6781,300
R2,2025-11-04 15:00:00,153.6177249933674,Commercial,7086,450
R3,2025-11-04 15:00:00,275.67405770610435,Residential,7624,400
R4,2025-11-04 15:00:00,251.08935167418653,Residential,4746,440
R1,2025-11-04 16:00:00,394.94282579072205,Residential,6781,300
R2,2025-11-04 16:00:00,233.44182486866504,Commercial,7086,450
R3,2025-11-04 16:00:00,175.6483193096705,Residential,7624,400
R4,2025-11-04 16:00:00,292.3151164662387,Residential,4746,440
R1,2025-11-04 17:00:00,344.63759449349334,Residential,6781,300
R2,2025-11-04 17:00:00,260.27252765189803,Commercial,7086,450
R3,2025-11-04 17:00:00,260.38947075007513,Residential,7624,400
R4,2025-11-04 17:00:00,253.05713916919433,Residential,4746,440
R1,2025-11-04 18:00:00,140.79620755787292,Residential,6781,300
R2,2025-11-04 18:00:00,284.1092488243371,Commercial,7086,450
R3,2025-11-04 18:00:00,318.1134001250786,Residential,7624,400
R4,2025-11-04 18:00:00,351.6253927463797,Residential,4746,440
R1,2025-11-04 19:00:00,94.82822685647872,Residential,6781,300
R2,2025-11-04 19:00:00,84.52411509787588,Commercial,7086,450
R3,2025-11-04 19:00:00,375.3397798160827,Residential,7624,400
R4,2025-11-04 19:00:00,98.04882373310619,Residential,4746,440
R1,2025-11-04 20:00:00,367.3793219764834,Residential,6781,300
R2,2025-11-04 20:00:00,354.94128815352246,Commercial,7086,450
R3,2025-11-04 20:00:00,327.55911563424525,Residential,7624,400
R4,2025-11-04 20:00:00,253.08788955693353,Residential,4746,440
R1,2025-11-04 21:00:00,154.8769851795982,Residential,6781,300
R2,2025-11-04 21:00:00,158.93762350107335,Commercial,7086,450
R3,2025-11-04 21:00:00,194.5885555142312,Residential,7624,400
R4,2025-11-04 21:00:00,360.1005399787538,Residential,4746,440
R1,2025-11-04 22:00:00,301.24159647817334,Residential,6781,300
R2,2025-11-04 22:00:00,380.5963103953918,Commercial,7086,450
R3,2025-11-04 22:00:00,388.9054968839641,Residential,7624,400
R4,2025-11-04 22:00:00,242.55282237190272,Residential,4746,440
R1,2025-11-04 23:00:00,133.43222300958655,Residential,6781,300
R2,2025-11-04 23:00:00,345.9403485249394,Commercial,7086,450
R3,2025-11-04 23:00:00,114.89309846738998,Residential,7624,400
R4,2025-11-04 23:00:00,289.3237369263607,Residential,4746,440
R1,2025-11-05 00:00:00,161.54090966519303,Residential,6781,300
R2,2025-11-05 00:00:00,278.716334685681,Commercial,7086,450
R3,2025-11-05 00:00:00,317.48832375798855,Residential,7624,400
R4,2025-11-05 00:00:00,184.72443705564103,Residential,4746,440
R1,2025-11-05 01:00:00,332.24556292908824,Residential,6781,300
R2,2025-11-05 01:00:00,183.7279512244918,Commercial,7086,450
R3,2025-11-05 01:00:00,393.0765949986035,Residential,7624,400
R4,2025-11-05 01:00:00,340.0233081440678,Residential,4746,440
R1,2025-11-05 02:00:00,96.06384753532583,Residential,6781,300
R2,2025-11-05 02:00:00,229.09917783939537,Commercial,7086,450
R3,2025-11-05 02:00:00,171.12442345725245,Residential,7624,400
R4,2025-11-05 02:00:00,294.1637099651639,Residential,4746,440
R1,2025-11-05 03:00:00,178.83127528417498,Residential,6781,300
R2,2025-11-05 03:00:00,275.44227941729145,Commercial,7086,450
R3,2025-11-05 03:00:00,271.191318015523,Residential,7624,400
R4,2025-11-05 03:00:00,106.48764387259607,Residential,4746,440
R1,2025-11-05 04:00:00,124.83488635666802,Residential,6781,300
R2,2025-11-05 04:00:00,177.03466946844225,Commercial,7086,450
R3,2025-11-05 04:00:00,222.0636708227275,Residential,7624,400
R4,2025-11-05 04:00:00,276.3488231370079,Residential,4746,440
R1,2025-11-05 05:00:00,119.00851168493638,Residential,6781,300
R2,2025-11-05 05:00:00,307.6808902639668,Commercial,7086,450
R3,2025-11-05 05:00:00,348.88438184706166,Residential,7624,400
R4,2025-11-05 05:00:00,168.37406776726667,Residential,4746,440
R1,2025-11-05 06:00:00,347.16788316706294,Residential,6781,300
R2,2025-11-05 06:00:00,389.2090157006013,Commercial,7086,450
R3,2025-11-05 06:00:00,177.03423865517448,Residential,7624,400
R4,2025-11-05 06:00:00,233.67398897259645,Residential,4746,440
R1,2025-11-05 07:00:00,247.0194933521256,Residential,6781,300
R2,2025-11-05 07:00:00,162.0601729319391,Commercial,7086,450
R3,2025-11-05 07:00:00,280.7006254018584,Residential,7624,400
R4,2025-11-05 07:00:00,349.06610094486484,Residential,4746,440
R1,2025-11-05 08:00:00,154.73097679076776,Residential,6781,300
R2,2025-11-05 08:00:00,370.9839467007779,Commercial,7086,450
R3,2025-11-05 08:00:00,190.04448327911734,Residential,7624,400
